customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,first_billing_date,date_corrected,effective_start,churn,tenure_days,monthly_usage_hrs,feature_adoption_pct,days_since_login,total_billed,avg_payment_value,total_transactions,dunning_count,payment_count,last_billing_date,avg_days_late,max_days_late,late_payment_count,last_payment_date,dunning_ratio,days_since_last_payment,nps_latest,nps_first,nps_avg,nps_min,nps_count,last_survey_date,nps_trend,days_since_survey,ticket_count,critical_tickets,high_tickets,billing_tickets,technical_tickets,feature_req_tickets,open_tickets,resolved_tickets,last_ticket_date,open_ticket_ratio,critical_ticket_ratio,days_since_last_ticket,has_nps
C-0072,enterprise,monthly,2021-09-30,11,,2021-05-01,1,2021-05-01,0,1340,102.3,42.1,67,189685.31999999998,4311.03,44,0,44,2024-12-01,0.0,0,0,2024-12-01,0.0,30,7.0,7.0,7.0,7.0,1.0,2024-07-18,0.0,166.0,17.0,0.0,1.0,7.0,2.0,2.0,2.0,15.0,2024-12-21,0.11764705882352941,0.0,10.0,1
C-0073,professional,monthly,2023-07-31,15,2024-12-23,2021-10-01,1,2021-10-01,1,1179,140.7,37.5,8,18848.31,483.29,39,0,39,2024-12-01,0.5897435897435898,10,3,2024-12-01,0.0,30,3.0,4.0,3.5,3.0,2.0,2024-11-14,-1.0,47.0,15.0,2.0,7.0,4.0,3.0,5.0,4.0,11.0,2024-12-06,0.26666666666666666,0.13333333333333333,25.0,1
C-0074,enterprise,monthly,2021-04-30,49,2024-11-16,2023-07-31,0,2023-07-31,1,474,73.7,36.9,45,59706.56,3731.66,16,0,16,2024-10-31,1.25,11,2,2024-10-31,0.0,61,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,9.0,1.0,2.0,3.0,1.0,1.0,5.0,4.0,2024-11-13,0.5555555555555556,0.1111111111111111,48.0,0
C-0075,starter,annual,2021-02-28,5,,2021-05-01,0,2021-05-01,0,1340,49.8,22.4,17,10297.8,2059.56,5,1,4,2024-05-01,11.0,15,4,2024-05-14,0.2,231,6.0,8.0,7.0,6.0,2.0,2024-11-13,-2.0,48.0,11.0,3.0,1.0,2.0,6.0,0.0,2.0,9.0,2024-12-28,0.18181818181818182,0.2727272727272727,3.0,1
C-0076,professional,annual,2022-01-31,6,,2021-03-03,1,2021-03-03,0,1399,87.7,74.8,14,16050.0,3210.0,5,1,4,2024-03-03,5.25,6,4,2024-03-07,0.2,299,5.0,3.0,4.0,3.0,2.0,2024-07-21,2.0,163.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2024-12-02,0.0,0.25,29.0,1
C-0077,enterprise,annual,2022-01-31,68,2024-10-30,2022-01-31,0,2022-01-31,1,1003,68.6,46.4,63,265879.19999999995,53175.83999999999,5,2,3,2024-01-31,4.333333333333333,10,3,2024-02-02,0.4,333,0.0,1.0,0.5,0.0,2.0,2024-07-31,-1.0,153.0,9.0,0.0,1.0,6.0,2.0,0.0,1.0,8.0,2024-10-30,0.1111111111111111,0.0,62.0,1
C-0078,professional,annual,2022-04-30,9,,2022-01-31,1,2022-01-31,0,1065,99.1,52.8,8,7399.799999999999,2466.6,3,0,3,2024-01-31,3.6666666666666665,11,1,2024-01-31,0.0,335,9.0,9.0,9.0,9.0,1.0,2024-08-06,0.0,147.0,6.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,2024-12-27,0.5,0.16666666666666666,4.0,1
C-0079,starter,monthly,2021-11-30,1,,2022-05-01,0,2022-05-01,0,975,57.3,31.1,44,3136.32,98.01,32,0,32,2024-12-01,0.09375,3,1,2024-12-01,0.0,30,6.0,6.0,6.0,6.0,1.0,2024-12-17,0.0,14.0,9.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,2024-12-18,0.4444444444444444,0.2222222222222222,13.0,1
C-0080,enterprise,annual,2021-01-31,56,2024-12-28,2021-12-01,0,2021-12-01,1,1123,125.2,21.8,57,68787.36,17196.84,4,0,4,2024-12-01,4.75,10,2,2024-12-01,0.0,30,0.0,0.0,0.0,0.0,1.0,2024-09-20,0.0,102.0,10.0,2.0,3.0,1.0,5.0,1.0,3.0,7.0,2024-12-25,0.3,0.2,6.0,1
C-0081,enterprise,annual,2023-06-30,91,,2021-01-31,1,2021-01-31,0,1430,182.6,21.3,68,133254.72,33313.68,4,0,4,2024-01-31,0.0,0,0,2024-01-31,0.0,335,8.0,10.0,9.0,8.0,2.0,2024-10-27,-2.0,65.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,7.0,2024-12-21,0.125,0.125,10.0,1
C-0082,starter,monthly,2021-03-31,2,,2023-07-01,0,2023-07-01,0,549,44.9,49.4,14,3587.58,199.31,18,0,18,2024-12-01,1.1666666666666667,9,4,2024-12-01,0.0,30,10.0,9.0,9.5,9.0,2.0,2024-11-21,1.0,40.0,13.0,1.0,5.0,6.0,3.0,1.0,3.0,10.0,2024-12-29,0.23076923076923078,0.07692307692307693,2.0,1
C-0083,starter,monthly,2021-07-31,5,,2021-03-31,1,2021-03-31,0,1371,38.7,89.5,61,5701.05,126.69,45,0,45,2024-12-01,0.9777777777777777,13,5,2024-12-08,0.0,23,6.0,6.0,6.0,6.0,1.0,2024-08-16,0.0,137.0,10.0,1.0,2.0,4.0,3.0,0.0,1.0,9.0,2024-12-17,0.1,0.1,14.0,1
C-0084,enterprise,annual,2024-05-31,81,,2021-07-31,1,2021-07-31,0,1249,102.3,39.3,60,133029.6,33257.4,4,0,4,2024-07-31,2.75,5,3,2024-07-31,0.0,153,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,9.0,0.0,2.0,1.0,4.0,1.0,1.0,8.0,2024-12-18,0.1111111111111111,0.0,13.0,0
C-0085,professional,monthly,2021-03-31,6,2024-12-09,2024-05-31,0,2024-05-31,1,192,132.8,77.7,22,3797.36,542.48,7,0,7,2024-12-01,3.2857142857142856,12,2,2024-12-01,0.0,30,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,2024-12-08,0.2,0.0,23.0,0
C-0086,enterprise,annual,2022-03-31,99,,2021-03-31,1,2021-03-31,0,1371,177.6,10.1,23,83340.48,20835.12,4,0,4,2024-03-31,0.25,1,1,2024-04-01,0.0,274,5.0,5.0,5.0,5.0,1.0,2024-11-19,0.0,42.0,14.0,2.0,1.0,2.0,4.0,2.0,3.0,11.0,2024-12-30,0.21428571428571427,0.14285714285714285,1.0,1
C-0087,starter,annual,2024-11-30,3,,2022-03-31,1,2022-03-31,0,1006,21.8,15.5,40,4995.84,1248.96,4,1,3,2024-03-31,7.666666666666667,13,3,2024-04-08,0.25,267,8.0,8.0,8.0,8.0,1.0,2024-11-11,0.0,50.0,7.0,1.0,2.0,3.0,3.0,0.0,0.0,7.0,2024-12-26,0.0,0.14285714285714285,5.0,1
C-0088,enterprise,monthly,2021-08-31,61,2024-12-11,2024-12-01,0,2024-12-01,1,10,108.1,29.1,20,1014.9,1014.9,1,0,1,2024-12-01,2.0,2,1,2024-12-03,0.0,28,8.0,8.0,8.0,8.0,1.0,2024-11-20,0.0,41.0,7.0,2.0,2.0,0.0,5.0,0.0,2.0,5.0,2024-12-09,0.2857142857142857,0.2857142857142857,22.0,1
C-0089,starter,annual,2022-08-31,5,2024-11-15,2021-08-31,1,2021-08-31,1,1172,59.1,79.1,46,2465.28,616.32,4,0,4,2024-08-31,0.0,0,0,2024-08-31,0.0,122,7.0,7.0,7.0,7.0,1.0,2024-11-04,0.0,57.0,9.0,1.0,3.0,4.0,5.0,0.0,3.0,6.0,2024-11-06,0.3333333333333333,0.1111111111111111,55.0,1
C-0090,enterprise,annual,2023-03-31,28,2024-12-24,2022-08-31,1,2022-08-31,1,846,73.1,76.3,7,127721.88,42573.96,3,0,3,2024-08-31,11.333333333333334,15,3,2024-09-15,0.0,107,8.0,5.0,6.5,5.0,2.0,2024-09-10,3.0,112.0,9.0,0.0,1.0,2.0,3.0,1.0,2.0,7.0,2024-12-18,0.2222222222222222,0.0,13.0,1
C-0091,professional,annual,2023-10-31,9,,2023-03-31,1,2023-03-31,0,641,144.9,35.3,6,25893.600000000002,5178.72,5,3,2,2024-03-31,9.5,10,2,2024-04-09,0.6,266,10.0,9.0,9.5,9.0,2.0,2024-12-01,1.0,30.0,13.0,0.0,3.0,5.0,2.0,3.0,9.0,4.0,2024-12-20,0.6923076923076923,0.0,11.0,1
C-0092,enterprise,monthly,2021-05-31,56,,2023-10-31,0,2023-10-31,0,427,92.5,56.3,66,12392.800000000001,885.2,14,0,14,2024-12-01,3.5,14,5,2024-12-01,0.0,30,9.0,7.0,8.0,7.0,2.0,2024-11-18,2.0,43.0,7.0,0.0,2.0,0.0,1.0,2.0,3.0,4.0,2024-12-28,0.42857142857142855,0.0,3.0,1
C-0093,starter,annual,2024-02-29,4,2024-10-22,2021-05-31,1,2021-05-31,1,1240,14.1,27.2,70,3936.96,984.24,4,0,4,2024-05-31,5.5,13,3,2024-05-31,0.0,214,4.0,4.0,4.0,4.0,1.0,2024-09-30,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,394.0,1
C-0094,professional,annual,2021-05-31,9,,2024-03-02,0,2024-03-02,0,304,21.9,69.6,39,6101.88,6101.88,1,0,1,2024-03-02,0.0,0,0,2024-03-02,0.0,304,9.0,10.0,9.5,9.0,2.0,2024-12-03,-1.0,28.0,13.0,0.0,3.0,3.0,5.0,3.0,1.0,12.0,2024-12-30,0.07692307692307693,0.0,1.0,1
C-0095,enterprise,annual,2024-05-31,90,2024-11-29,2021-05-31,1,2021-05-31,1,1278,192.7,17.7,32,173901.6,34780.32,5,1,4,2024-05-31,7.5,13,4,2024-06-02,0.2,212,10.0,10.0,10.0,10.0,1.0,2024-10-23,0.0,69.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2024-11-28,0.2,0.2,33.0,1
C-0096,enterprise,monthly,2022-12-31,22,,2024-05-31,0,2024-05-31,0,214,287.7,43.0,48,7395.22,1056.46,7,0,7,2024-12-01,0.8571428571428571,6,1,2024-12-01,0.0,30,6.0,6.0,6.0,6.0,1.0,2024-07-14,0.0,170.0,8.0,2.0,0.0,2.0,6.0,0.0,3.0,5.0,2024-12-24,0.375,0.25,7.0,1
C-0097,enterprise,monthly,2024-05-31,47,2024-11-03,2022-12-31,1,2022-12-31,1,673,126.5,73.8,58,99262.48000000001,4315.76,23,0,23,2024-10-31,0.8260869565217391,13,2,2024-11-13,0.0,48,9.0,7.0,8.0,7.0,2.0,2024-07-13,2.0,171.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2024-11-03,0.2,0.0,58.0,1
C-0098,enterprise,monthly,2022-11-30,77,2024-11-13,2024-05-31,0,2024-05-31,1,166,177.9,46.3,48,20773.14,3462.19,6,0,6,2024-10-31,6.5,12,4,2024-10-31,0.0,61,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-10-25,0.0,0.0,67.0,0
C-0099,professional,monthly,2024-05-31,3,2024-11-28,2022-12-01,1,2022-12-01,1,728,58.5,64.2,33,17630.64,734.61,24,0,24,2024-11-01,1.375,11,5,2024-11-01,0.0,60,9.0,6.0,7.5,6.0,2.0,2024-10-26,3.0,66.0,8.0,2.0,1.0,2.0,5.0,0.0,2.0,6.0,2024-11-19,0.25,0.25,42.0,1
C-0100,professional,annual,2024-02-29,7,2024-12-22,2024-05-31,0,2024-05-31,1,205,113.5,86.6,9,26834.760000000002,8944.92,3,2,1,2024-05-31,6.0,6,1,2024-06-06,0.6666666666666666,208,0.0,2.0,1.0,0.0,2.0,2024-08-24,-2.0,129.0,7.0,0.0,3.0,2.0,2.0,1.0,2.0,5.0,2024-12-13,0.2857142857142857,0.0,18.0,1
C-0101,professional,monthly,2021-04-30,10,2024-12-22,2023-03-31,0,2023-03-31,1,632,133.6,82.1,9,16633.05,792.05,21,0,21,2024-12-01,1.0476190476190477,13,2,2024-12-01,0.0,30,6.0,6.0,6.0,6.0,1.0,2024-07-26,0.0,158.0,6.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,2024-11-29,0.3333333333333333,0.3333333333333333,32.0,1
C-0102,starter,annual,2024-10-31,5,2024-11-29,2024-03-02,1,2024-03-02,1,272,46.9,26.6,32,6643.4400000000005,2214.48,3,2,1,2024-03-02,2.0,2,1,2024-03-04,0.6666666666666666,302,0.0,2.0,1.0,0.0,2.0,2024-07-27,-2.0,157.0,8.0,0.0,1.0,4.0,3.0,0.0,3.0,5.0,2024-11-19,0.375,0.0,42.0,1
C-0103,starter,annual,2023-07-31,5,2024-11-30,2021-05-01,1,2021-05-01,1,1309,11.9,41.9,31,7176.599999999999,1435.32,5,1,4,2024-05-01,7.5,10,4,2024-05-10,0.2,235,10.0,10.0,10.0,10.0,2.0,2024-11-11,0.0,50.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,2024-11-20,0.25,0.25,41.0,1
C-0104,starter,annual,2023-12-31,1,2024-12-02,2024-10-31,0,2024-10-31,1,32,27.2,31.5,29,10564.8,2112.96,5,4,1,2024-10-31,3.0,3,1,2024-11-03,0.8,58,3.0,1.0,2.0,1.0,2.0,2024-09-14,2.0,108.0,7.0,1.0,0.0,1.0,2.0,3.0,1.0,6.0,2024-11-28,0.14285714285714285,0.14285714285714285,33.0,1
C-0105,starter,annual,2023-01-31,3,,2023-07-31,0,2023-07-31,0,519,46.1,31.7,21,5676.48,1419.12,4,2,2,2024-07-31,5.5,7,2,2024-08-04,0.5,149,9.0,9.0,9.0,9.0,1.0,2024-09-10,0.0,112.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2024-12-29,0.5,0.0,2.0,1
C-0106,starter,annual,2023-03-31,2,2024-11-16,2023-12-31,0,2023-12-31,1,321,49.6,53.1,45,881.88,881.88,1,0,1,2023-12-31,15.0,15,1,2024-01-15,0.0,351,10.0,10.0,10.0,10.0,2.0,2024-09-09,0.0,113.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2024-10-16,0.0,0.3333333333333333,76.0,1
C-0107,professional,annual,2023-08-31,15,,2023-01-31,1,2023-01-31,0,700,129.8,56.5,20,13594.56,3398.64,4,2,2,2024-01-31,13.5,14,2,2024-02-13,0.5,322,6.0,9.0,7.5,6.0,2.0,2024-11-04,-3.0,57.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2024-12-05,0.3333333333333333,0.0,26.0,1
C-0108,starter,monthly,2021-12-31,2,2024-11-26,2023-03-31,0,2023-03-31,1,606,29.7,93.9,35,3277.7999999999997,163.89,20,0,20,2024-10-31,0.0,0,0,2024-10-31,0.0,61,9.0,9.0,9.0,9.0,1.0,2024-11-16,0.0,45.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,2024-11-20,0.0,0.0,41.0,1
C-0109,professional,monthly,2023-06-30,8,2024-11-08,2023-08-31,0,2023-08-31,1,435,109.4,41.1,62,10365.0,691.0,15,0,15,2024-10-31,3.533333333333333,15,4,2024-10-31,0.0,61,1.0,1.0,1.0,1.0,1.0,2024-04-21,0.0,254.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2024-11-06,0.5,0.25,55.0,1
C-0110,starter,annual,2023-05-31,3,2024-10-31,2021-12-31,1,2021-12-31,1,1035,57.7,14.0,61,3043.8,1014.6,3,0,3,2023-12-31,4.666666666666667,8,3,2024-01-05,0.0,361,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,5.0,2024-10-18,0.0,0.2,74.0,0
C-0111,starter,annual,2021-05-31,3,,2023-07-01,0,2023-07-01,0,549,44.4,72.7,24,1755.6,877.8,2,0,2,2024-07-01,0.0,0,0,2024-07-01,0.0,183,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,394.0,0
C-0112,professional,annual,2024-05-31,7,2024-10-27,2023-05-31,1,2023-05-31,1,515,105.2,60.2,65,12815.52,6407.76,2,0,2,2024-05-31,0.0,0,0,2024-05-31,0.0,214,6.0,6.0,6.0,6.0,1.0,2024-03-05,0.0,301.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024-06-30,0.5,0.0,184.0,1
C-0113,starter,annual,2022-02-28,1,2024-11-21,2021-05-31,1,2021-05-31,1,1270,30.7,38.4,40,6080.16,1520.04,4,0,4,2024-05-31,11.0,14,4,2024-06-06,0.0,208,1.0,0.0,0.5,0.0,2.0,2024-09-15,1.0,107.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2024-03-23,0.0,0.5,283.0,1
C-0114,starter,monthly,2024-03-31,3,2024-12-01,2024-05-31,0,2024-05-31,1,184,5.0,34.6,73,412.3,58.9,7,0,7,2024-12-01,3.7142857142857144,11,4,2024-12-01,0.0,30,3.0,3.0,3.0,3.0,1.0,2024-08-06,0.0,147.0,9.0,3.0,3.0,1.0,4.0,1.0,1.0,8.0,2024-11-26,0.1111111111111111,0.3333333333333333,35.0,1
C-0115,starter,monthly,2022-08-31,2,,2023-07-31,0,2023-07-31,0,519,2.6,70.4,50,3028.04,178.12,17,0,17,2024-12-01,2.2941176470588234,15,5,2024-12-01,0.0,30,8.0,8.0,8.0,8.0,1.0,2024-09-29,0.0,93.0,13.0,4.0,2.0,3.0,5.0,1.0,2.0,11.0,2024-12-23,0.15384615384615385,0.3076923076923077,8.0,1
C-0116,professional,annual,2023-08-31,18,2024-11-24,2022-03-03,1,2022-03-03,1,997,107.6,74.1,37,21008.64,5252.16,4,1,3,2024-03-03,6.0,13,3,2024-03-06,0.25,300,4.0,4.0,4.0,4.0,1.0,2024-08-10,0.0,143.0,11.0,0.0,2.0,5.0,1.0,4.0,1.0,10.0,2024-11-19,0.09090909090909091,0.0,42.0,1
C-0117,starter,monthly,2023-05-31,1,2024-11-28,2024-03-31,0,2024-03-31,1,242,23.9,75.2,33,662.96,82.87,8,0,8,2024-10-31,1.875,15,1,2024-10-31,0.0,61,1.0,4.0,2.5,1.0,2.0,2024-11-27,-3.0,34.0,9.0,0.0,2.0,2.0,4.0,2.0,4.0,5.0,2024-11-02,0.4444444444444444,0.0,59.0,1
C-0118,starter,monthly,2023-07-31,2,2024-11-06,2022-08-31,1,2022-08-31,1,798,14.2,40.2,68,3442.77,127.51,27,0,27,2024-10-31,1.4814814814814814,15,4,2024-10-31,0.0,61,10.0,10.0,10.0,10.0,1.0,2024-09-24,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,394.0,1
C-0119,starter,monthly,2021-08-31,1,2024-12-21,2023-08-31,0,2023-08-31,1,478,8.8,21.6,61,2656.96,166.06,16,0,16,2024-12-01,1.0625,10,2,2024-12-01,0.0,30,7.0,8.0,7.5,7.0,2.0,2024-10-28,-1.0,64.0,9.0,2.0,4.0,0.0,5.0,2.0,5.0,4.0,2024-12-08,0.5555555555555556,0.2222222222222222,23.0,1
C-0120,enterprise,monthly,2024-09-30,37,2024-11-07,2023-05-31,1,2023-05-31,1,526,283.8,66.6,54,86004.36000000002,4778.02,18,0,18,2024-10-31,1.6111111111111112,13,3,2024-11-13,0.0,48,5.0,5.0,5.0,5.0,1.0,2024-03-16,0.0,290.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2024-10-03,0.0,0.5,89.0,1
C-0121,starter,monthly,2021-09-30,2,2024-11-12,2023-07-31,0,2023-07-31,1,470,34.1,38.8,49,2802.08,175.13,16,0,16,2024-10-31,0.3125,5,1,2024-11-05,0.0,56,2.0,2.0,2.0,2.0,1.0,2024-04-17,0.0,258.0,7.0,0.0,3.0,0.0,6.0,1.0,4.0,3.0,2024-11-05,0.5714285714285714,0.0,56.0,1
C-0122,enterprise,monthly,2023-06-30,89,2024-12-01,2021-08-31,1,2021-08-31,1,1188,102.3,74.8,30,68996.0,1724.9,40,0,40,2024-12-01,0.375,10,2,2024-12-01,0.0,30,9.0,10.0,9.5,9.0,2.0,2024-09-17,-1.0,105.0,10.0,3.0,1.0,3.0,2.0,1.0,0.0,10.0,2024-11-20,0.0,0.3,41.0,1
C-0123,professional,annual,2023-02-28,14,,2024-10-01,0,2024-10-01,0,91,89.8,26.0,30,30789.0,6157.8,5,4,1,2024-10-01,14.0,14,1,2024-10-15,0.8,77,4.0,2.0,3.0,2.0,2.0,2024-12-06,2.0,25.0,15.0,1.0,2.0,3.0,8.0,1.0,7.0,8.0,2024-12-26,0.4666666666666667,0.06666666666666667,5.0,1
C-0124,starter,monthly,2023-10-31,4,,2021-10-01,1,2021-10-01,0,1187,43.7,93.2,62,4809.87,123.33,39,0,39,2024-12-01,1.358974358974359,13,5,2024-12-01,0.0,30,3.0,3.0,3.0,3.0,1.0,2024-11-21,0.0,40.0,8.0,3.0,2.0,3.0,1.0,1.0,0.0,8.0,2024-12-25,0.0,0.375,6.0,1
C-0125,professional,monthly,2023-03-31,4,,2023-07-01,0,2023-07-01,0,549,143.9,59.0,58,11817.18,656.51,18,0,18,2024-12-01,0.0,0,0,2024-12-01,0.0,30,8.0,10.0,9.0,8.0,2.0,2024-08-18,-2.0,135.0,14.0,1.0,3.0,4.0,7.0,1.0,2.0,12.0,2024-12-28,0.14285714285714285,0.07142857142857142,3.0,1
C-0126,starter,annual,2024-07-31,2,,2023-03-03,1,2023-03-03,0,669,56.9,61.8,4,3269.76,1634.88,2,0,2,2024-03-03,6.0,12,1,2024-03-15,0.0,291,10.0,9.0,9.5,9.0,2.0,2024-07-30,1.0,154.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2024-12-25,0.6666666666666666,0.3333333333333333,6.0,1
C-0127,starter,monthly,2023-07-31,5,,2023-10-31,0,2023-10-31,0,427,25.3,18.2,66,2607.92,186.28,14,0,14,2024-12-01,1.0,10,2,2024-12-01,0.0,30,0.0,0.0,0.0,0.0,2.0,2024-09-08,0.0,114.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2024-11-13,0.0,0.0,48.0,1
C-0128,professional,monthly,2021-12-31,9,,2023-03-31,0,2023-03-31,0,641,103.1,12.7,13,10066.98,457.59,22,0,22,2024-12-01,1.9090909090909092,12,4,2024-12-01,0.0,30,10.0,10.0,10.0,10.0,2.0,2024-10-24,0.0,68.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,2024-12-24,0.0,0.16666666666666666,7.0,1
C-0129,professional,annual,2021-06-30,6,2024-12-08,2024-07-31,0,2024-07-31,1,130,75.2,42.9,23,21832.56,7277.52,3,2,1,2024-07-31,5.0,5,1,2024-08-05,0.6666666666666666,148,3.0,1.0,2.0,1.0,2.0,2024-09-22,2.0,100.0,12.0,4.0,1.0,6.0,2.0,1.0,4.0,8.0,2024-12-06,0.3333333333333333,0.3333333333333333,25.0,1
C-0130,enterprise,monthly,2021-12-31,81,2024-11-04,2023-07-31,0,2023-07-31,1,462,133.0,88.0,57,48955.52,3059.72,16,0,16,2024-10-31,0.25,4,1,2024-10-31,0.0,61,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,2024-10-23,0.16666666666666666,0.0,69.0,0
C-0131,enterprise,annual,2023-03-31,28,,2021-12-31,1,2021-12-31,0,1096,188.3,81.5,21,206113.92,51528.48,4,1,3,2023-12-31,6.666666666666667,14,3,2024-01-01,0.25,365,7.0,4.0,5.5,4.0,2.0,2024-07-16,3.0,168.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2024-11-13,0.0,0.0,48.0,1
C-0132,enterprise,monthly,2024-04-30,96,2024-12-28,2021-07-01,1,2021-07-01,1,1276,194.4,59.5,3,62636.28,1491.34,42,0,42,2024-12-01,0.5,13,4,2024-12-01,0.0,30,10.0,9.0,9.5,9.0,2.0,2024-12-17,1.0,14.0,14.0,0.0,5.0,6.0,7.0,0.0,2.0,12.0,2024-12-24,0.14285714285714285,0.0,7.0,1
C-0133,professional,monthly,2022-03-31,9,,2021-12-31,1,2021-12-31,0,1096,133.8,49.5,7,24013.079999999998,667.03,36,0,36,2024-12-01,0.25,9,1,2024-12-01,0.0,30,4.0,4.0,4.0,4.0,1.0,2024-10-12,0.0,80.0,7.0,0.0,4.0,2.0,2.0,0.0,1.0,6.0,2024-12-19,0.14285714285714285,0.0,12.0,1
C-0134,professional,monthly,2024-02-29,18,2024-11-06,2023-03-31,1,2023-03-31,1,586,72.5,11.9,55,8421.0,421.05,20,0,20,2024-10-31,0.7,11,2,2024-10-31,0.0,61,9.0,9.0,9.0,9.0,1.0,2024-10-19,0.0,73.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2024-10-18,0.0,0.0,74.0,1
C-0135,professional,annual,2022-03-31,4,,2023-07-01,0,2023-07-01,0,549,20.3,73.4,4,15596.16,7798.08,2,0,2,2024-07-01,9.0,10,2,2024-07-09,0.0,175,7.0,10.0,8.5,7.0,2.0,2024-09-12,-3.0,110.0,8.0,1.0,3.0,2.0,3.0,1.0,3.0,5.0,2024-12-30,0.375,0.125,1.0,1
C-0136,starter,annual,2021-10-31,1,,2024-05-01,0,2024-05-01,0,244,26.5,47.8,20,2075.04,691.68,3,2,1,2024-05-01,3.0,3,1,2024-05-04,0.6666666666666666,241,9.0,8.0,8.5,8.0,2.0,2024-09-29,1.0,93.0,17.0,4.0,2.0,6.0,5.0,1.0,5.0,12.0,2024-12-27,0.29411764705882354,0.23529411764705882,4.0,1
C-0137,starter,annual,2024-11-30,3,2024-11-27,2022-03-31,1,2022-03-31,1,972,21.2,23.1,34,7164.48,1791.12,4,1,3,2024-03-31,12.666666666666666,14,3,2024-04-14,0.25,261,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,6.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,2024-11-25,0.0,0.0,36.0,0
C-0138,professional,annual,2023-05-31,18,,2024-03-02,0,2024-03-02,0,304,68.7,68.6,52,17704.32,8852.16,2,1,1,2024-03-02,9.0,9,1,2024-03-11,0.5,295,10.0,10.0,10.0,10.0,1.0,2024-12-12,0.0,19.0,15.0,2.0,2.0,6.0,7.0,1.0,3.0,12.0,2024-12-27,0.2,0.13333333333333333,4.0,1
C-0139,professional,annual,2024-02-29,20,,2022-03-31,1,2022-03-31,0,1006,80.0,69.7,85,26668.800000000003,8889.6,3,0,3,2024-03-31,0.0,0,0,2024-03-31,0.0,275,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,8.0,0.0,2.0,2.0,2.0,3.0,0.0,8.0,2024-12-16,0.0,0.0,15.0,0
C-0140,enterprise,monthly,2023-05-31,92,2024-11-06,2021-10-31,1,2021-10-31,1,1102,85.7,70.7,55,145350.80000000002,3928.4000000000005,37,0,37,2024-10-31,0.7297297297297297,12,3,2024-10-31,0.0,61,8.0,8.0,8.0,8.0,1.0,2024-04-24,0.0,251.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2024-09-11,1.0,0.0,111.0,1
C-0142,enterprise,monthly,2021-07-31,62,2024-12-18,2023-05-31,0,2023-05-31,1,567,275.1,68.0,59,24849.149999999998,1307.85,19,0,19,2024-12-01,0.5789473684210527,11,1,2024-12-01,0.0,30,5.0,3.0,4.0,3.0,2.0,2024-09-28,2.0,94.0,11.0,2.0,3.0,3.0,6.0,1.0,1.0,10.0,2024-12-07,0.09090909090909091,0.18181818181818182,24.0,1
